-11119.00 -15045.00 363.39
-10119.00 -15045.00 355.01
-9119.00 -15045.00 341.74
-8119.00 -15045.00 332.17
-7119.00 -15045.00 325.93
-6119.00 -15045.00 321.09
-5119.00 -15045.00 318.53
-4119.00 -15045.00 316.64
-3119.00 -15045.00 312.46
-2119.00 -15045.00 306.12
-1119.00 -15045.00 298.42
-119.00 -15045.00 276.62
881.00 -15045.00 203.16
1881.00 -15045.00 86.93
2881.00 -15045.00 16.55
3881.00 -15045.00 -0.77
4881.00 -15045.00 -7.23
5881.00 -15045.00 -14.73
6881.00 -15045.00 -20.01
7881.00 -15045.00 -24.69
8881.00 -15045.00 -30.82
9881.00 -15045.00 -38.20
10881.00 -15045.00 -42.91
11881.00 -15045.00 -45.08
12881.00 -15045.00 -55.61
13881.00 -15045.00 -89.43
14881.00 -15045.00 -134.30
15881.00 -15045.00 -151.64
16881.00 -15045.00 -150.96
17881.00 -15045.00 -152.30
18881.00 -15045.00 -155.95
19881.00 -15045.00 -161.45
20881.00 -15045.00 -169.96
21881.00 -15045.00 -177.91
22881.00 -15045.00 -181.08
23881.00 -15045.00 -183.06
24881.00 -15045.00 -186.45
25881.00 -15045.00 -203.66
26881.00 -15045.00 -272.40
27881.00 -15045.00 -386.08
28881.00 -15045.00 -459.00
29881.00 -15045.00 -473.55
30881.00 -15045.00 -467.30
31881.00 -15045.00 -461.58
32881.00 -15045.00 -459.64
33881.00 -15045.00 -459.86
34881.00 -15045.00 -461.20
35881.00 -15045.00 -461.83
36881.00 -15045.00 -461.05
37881.00 -15045.00 -460.43
38881.00 -15045.00 -465.86
39881.00 -15045.00 -492.09
40881.00 -15045.00 -537.37
41881.00 -15045.00 -585.79
42881.00 -15045.00 -674.11
43881.00 -15045.00 -844.69
44881.00 -15045.00 -1046.24
45881.00 -15045.00 -1195.66
46881.00 -15045.00 -1343.08
47881.00 -15045.00 -1544.81
48881.00 -15045.00 -1710.77
49881.00 -15045.00 -1788.46
50881.00 -15045.00 -1814.29
51881.00 -15045.00 -1817.24
52881.00 -15045.00 -1789.40
53881.00 -15045.00 -1739.71
54881.00 -15045.00 -1718.35
55881.00 -15045.00 -1726.44
56881.00 -15045.00 -1738.85
57881.00 -15045.00 -1749.57
58881.00 -15045.00 -1759.77
59881.00 -15045.00 -1769.04
60881.00 -15045.00 -1776.16
61881.00 -15045.00 -1782.29
62881.00 -15045.00 -1788.97
63881.00 -15045.00 -1797.90
64881.00 -15045.00 -1810.12
65881.00 -15045.00 -1821.49
66881.00 -15045.00 -1835.91
67881.00 -15045.00 -1868.67
68881.00 -15045.00 -1919.75
69881.00 -15045.00 -1982.90
70881.00 -15045.00 -2051.41
71881.00 -15045.00 -2114.49
72881.00 -15045.00 -2163.81
73881.00 -15045.00 -2193.48
74881.00 -15045.00 -2200.83
75881.00 -15045.00 -2189.66
76881.00 -15045.00 -2165.54
77881.00 -15045.00 -2141.35
78881.00 -15045.00 -2145.24
79881.00 -15045.00 -2179.61
80881.00 -15045.00 -2204.14
81881.00 -15045.00 -2216.61
82881.00 -15045.00 -2236.50
83881.00 -15045.00 -2266.49
84881.00 -15045.00 -2301.08
85881.00 -15045.00 -2337.09
86881.00 -15045.00 -2374.31
87881.00 -15045.00 -2413.01
88881.00 -15045.00 -2453.69
89881.00 -15045.00 -2495.73
90881.00 -15045.00 -2533.79
91881.00 -15045.00 -2553.67
92881.00 -15045.00 -2555.85
93881.00 -15045.00 -2567.38
94881.00 -15045.00 -2592.06
95881.00 -15045.00 -2617.20
96881.00 -15045.00 -2639.17
97881.00 -15045.00 -2659.00
98881.00 -15045.00 -2679.60
99881.00 -15045.00 -2701.57
100881.00 -15045.00 -2722.85
101881.00 -15045.00 -2741.21
102881.00 -15045.00 -2754.22
103881.00 -15045.00 -2751.12
104881.00 -15045.00 -2698.66
105881.00 -15045.00 -2606.22
106881.00 -15045.00 -2550.89
107881.00 -15045.00 -2540.89
108881.00 -15045.00 -2541.20
109881.00 -15045.00 -2538.01
110881.00 -15045.00 -2530.66
111881.00 -15045.00 -2518.99
112881.00 -15045.00 -2504.53
113881.00 -15045.00 -2491.31
114881.00 -15045.00 -2481.26
115881.00 -15045.00 -2473.99
116881.00 -15045.00 -2468.35
117881.00 -15045.00 -2464.21
118881.00 -15045.00 -2461.06
119881.00 -15045.00 -2457.69
120881.00 -15045.00 -2454.31
121881.00 -15045.00 -2450.05
-11119.00 -14045.00 356.62
-10119.00 -14045.00 348.77
-9119.00 -14045.00 336.36
-8119.00 -14045.00 326.51
-7119.00 -14045.00 319.81
-6119.00 -14045.00 315.36
-5119.00 -14045.00 313.02
-4119.00 -14045.00 311.62
-3119.00 -14045.00 308.24
-2119.00 -14045.00 301.83
-1119.00 -14045.00 293.84
-119.00 -14045.00 272.45
881.00 -14045.00 199.81
1881.00 -14045.00 84.29
2881.00 -14045.00 13.70
3881.00 -14045.00 -4.45
4881.00 -14045.00 -11.07
5881.00 -14045.00 -18.11
6881.00 -14045.00 -23.11
7881.00 -14045.00 -27.30
8881.00 -14045.00 -32.89
9881.00 -14045.00 -40.83
10881.00 -14045.00 -47.11
11881.00 -14045.00 -50.49
12881.00 -14045.00 -60.43
13881.00 -14045.00 -91.39
14881.00 -14045.00 -134.26
15881.00 -14045.00 -153.46
16881.00 -14045.00 -154.69
17881.00 -14045.00 -156.28
18881.00 -14045.00 -159.29
19881.00 -14045.00 -163.61
20881.00 -14045.00 -170.87
21881.00 -14045.00 -178.39
22881.00 -14045.00 -182.19
23881.00 -14045.00 -184.62
24881.00 -14045.00 -187.77
25881.00 -14045.00 -204.31
